7049001	Elite : Lydian Junior
7049002	Elite : Tortue-Eléphant
7049003	Elite : Léopard à Grosses Griffes
7049004	Elite : Furieux Coq de Roche
7049005	Elite : Jeune Sirène Féroce
7049006	Elite : Homme-Lézard Exalté
7049007	Elite : Homme-Faucon Errant
7049008	Elite : Œil-Perfide Glouton
7049009	Elite : Ecaillin à Ecaille d'Argent
7049010	Elite : Vengeur Toxique Tyran
7049011	???: ????
7049012	Elite : Vengeur Toxique Errant
7049013	Elite : Petit Fulmar Eblouissant
7049014	Elite : Civet aux Oreilles Pointues
7050001	Elite : Lydian Senior
7050002	Elite : Coq au Plumage Verdâtre
7050003	Elite : Léopard à Grands Crocs
7050004	Elite : Léopard Agile
7050005	Elite : Jeune Sirène Outrageante
7050006	Elite : Homme-Lézard Enragé
7050007	???: ????
7050008	Elite : Messager Sylvestre
7050009	Elite : Homme-Faucon Gardien
7050010	Elite : Ecaillin Perceur de Pierre
7050011	Elite : Vengeur Toxique Souffrant
7050012	Elite : Cendreur Becqueteur
7050013	Elite : Garde Eurikus
7050014	Elite : Fulmar Eblouissant Etoilé
7050015	???: ?????
7050016	Elite : Civet à Grosse Griffes
7050017	Elite : Chorgamis
7050018	Elite : Grand Coq Alourdi
7050019	Elite : Petit Lion
7050020	???: ?????
7051001	Elite : Petite Salamandre Rouge
7051002	Elite : Coq au Plumage Verdoyant
7051003	Elite : Torterrestre Furieuse
7051004	Elite : Féroce Léopard
7051005	Elite : Ange Sylvestre
7051006	Elite : Œil-Perfide Affamé
7051007	Elite : Furieux Vengeur Toxique
7051008	Elite : Cendreur Buick
7051009	Elite : Eurikus Bagarreur
7051010	Elite : Civet à Grands Crocs
7051011	Elite : Coq Becqueteur Combattant
7051012	Elite : Féroce Coq de Roche
7051013	Elite : Lion à Grosses Pattes
7052001	Elite : Petite Salamandre Rusée
7052002	Elite : Jeune Bec de Guerre
7052003	Elite : Grosse Torterrestre
7052004	Elite : Archange Sylvestre
7052005	Elite : Œil-Perfide Agressif
7052006	Elite : Vengeur Toxique Maudit
7052007	Elite : Aigle Grossier
7052008	Elite : Guerrier Eurikus
7052009	Elite : Féroce Fulmar Eblouissant
7052010	Elite : Coq Bagarreur Buick
7052011	Elite : Kias Dandinant
7052012	Elite : Coq de Roche Outrageant
7052013	Elite : Lion Furieux
7052014	Elite : Fée de Lucidité
7053001	Elite : Petite Salamandre Agile
7053002	Elite : Bec de Guerre Plumé
7053003	Elite : Kias Paresseux
7053004	Elite : Basilisk aux Dents Vénéneuses
7053005	Elite : Etrange Ailes-Liquide
7053006	Elite : Âme Pure
7053007	Elite : Œil-Perfide Féroce
7053008	Elite : Aigle Becqueteur
7053009	Elite : Statue d'Ame Errante
7053010	Elite : Agile Fulmar Eblouissant
7053011	Elite : Vieux Démonyos Esclave
7053012	Elite : Petite Mouche Aquatique
7054001	Elite : Bec de Guerre Buick
7054002	Elite : Jeune Kias
7054003	Elite : Basilisk aux Dents de Scie
7054004	Elite : Bruyante Ailes-Liquides
7054005	Elite : Âme Sainte
7054006	Elite : Œil-Perfide Dévoreur
7054007	Elite : Aigle Buick
7054008	Elite : Statue d'Ame Damné
7054009	Elite : Eurikus Berserker
7054010	Elite : Démonyos Esclave Fainéant
7054011	Elite : Petite Mouche d'Eau
7055001	Elite : Grand Bec de Guerre
7055002	Elite : Kias Féroce
7055003	Elite : Basilisk à Crinière de Feu
7055004	Elite : Ailes-Liquides Chantante
7055005	Elite : Seelie Grossière
7055006	Elite : Âme Sacrée
7055007	Elite : Aile de Tragnaros
7055008	Elite : Grand Aigle
7055009	Elite : Statue d'Ame Furieuse
7055010	Elite : Dévore l'Âme
7055011	Elite : Eurikus Tyran
7055012	Elite : Démonyos Esclave Irrité
7055013	Elite : Petite Pluie-Furieuse
7055014	Elite : Furieuse Mouche d'Eau
7055015	Elite : Esprit des Sables Errant
7056001	Elite : Torterrestre Grossière
7056002	Elite : Grossier Labriso
7056003	Elite : Féroce Ailes-Liquides
7056004	Elite : Seelie Furieuse
7056005	Elite : Agile Pluie-Furieuse
7056006	Elite : Statue d'Ame Berserker
7056007	Elite : Démonyos Esclave Sadique
7056008	Elite : Esprit des Sables Hurleur
7057001	Elite : Torterrestre Décolorée
7057002	Elite : Féroce Labriso
7057003	Elite : Seelie Tyran
7057004	Elite : Féroce Pluie-Furieuse
7057005	Elite : Statue d'Ame Féroce
7057006	Elite : Esprit des Sables Maudit
7057007	???: ?? ?? ??
7058001	Elite : Petite Salamandre Combattante
7058002	Elite : Torterrestre Alourdie
7058003	Elite : Agile Labriso
7058004	Elite : Amphibien Silencieux
7058005	Elite : Démonyos Esclave Gardien
7058006	Elite : Ange Déchu Corrompu
7058007	Elite : Statue d'Ame Destructrice
7058008	Elite : Narpa
7058009	Elite : Pierre Tombale Errante
7058010	Elite : Grossier Arowana
7058011	Elite : Esprit des Sables Furieux
7059001	Elite : Petite Salamandre Guerrière
7059002	Elite : Grossière Volaille
7059003	Elite : Basilisk Vénéneux
7059004	Elite : Petit Amphibien
7059005	Elite : Démonyos Esclave Ranger
7059006	Elite : Statue d'Âme Effroyable
7059007	Elite : Ange Déchu Maudit
7059008	Elite : Pierre Tombale Maudite
7059009	Elite : Arowana Junior
7059010	Elite : Démonyos Esclave Evadé
7060001	Elite : Piralhuke au Cri Aigu
7060002	Elite : Aepyor Grossier
7060003	Elite : Volaille Junior
7060004	Elite : Mousticos Assoiffé Axis
7060005	Elite : Basilisk d'Excellence
7060006	Elite : Amphibien aux Petits Pieds
7060007	Elite : Homme des Neiges
7060008	Elite : Démonyos Esclave Nargueur
7060009	Elite : Lancier Gobelin Spécialiste
7060010	Elite : Ange Déchu Berserker
7060011	Elite : Pierre Tombale Bagarreuse
7060012	Elite : Furieuse Pierre Tombale
7060013	Elite : Petit Arowana
7060014	Elite : Petit Mousticos
7060015	Elite : Démonyos Evadé d'Anatema
7061001	Elite : Piralhuke Râleur
7061002	Elite : Aepyor Junior
7061003	Elite : Grande Volaille
7061004	Elite : Mousticos Assoiffé Ixis
7061005	Elite : Gros Labriso
7061006	Elite : Demonyos Assoiffé
7061007	Elite : Homme des Neiges Énervé
7061008	Elite : Guerrier Gobelin Déchaîné
7061009	Elite : Amphibien Agile
7061010	Elite : Pierre Tombale Guerrière
7061011	Elite : Archisis Combattant
7061012	Elite : Arowana Furieux
7061013	Elite : Mousticos Agile
7062001	Elite : Piralhuke Hurleur
7062002	Elite : Aepyor Griffes Solides
7062003	Elite : Mousticos Assoiffé Zixis
7062004	Elite : Labriso Outrageant
7062005	Elite : Démonyos Esclave Furieux
7062006	Elite : Démonyos Esclave Rebelle
7062007	Elite : Homme des Neiges Agressif
7062008	Elite : Féroce Amphibien
7062009	Elite : Feu Follet
7062010	Elite : Archisis Guerrier
7062011	Elite : Pierre Tombale Berserker
7062012	Elite : Arowana Maudit
7062013	Elite : Mousticos Féroce
7062014	Elite : Mousticos Berserker
7063001	Elite : Pinceur au Cri Infernal
7063002	Elite : Aepyor au Long Bec
7063003	Elite : Agile Anguille Épineuse
7063004	Elite : Labriso Berserker
7063005	Elite : Démonyos Esclave Tyran
7063006	Elite : Homme des Neiges Robuste
7063007	Elite : Démonyos Evadé Perfide
7063008	Elite : Amphibien Berserker
7063009	Elite : Feu Follet Ardent
7063010	Elite : Archisis Mercenaire
7063011	Elite : Pierre Tombale Tyran
7063012	Elite : Arowana Tyran
7063013	Elite : Mousticos Outrageant
7063014	Elite : Mousticos Destructeur
7063015	Elite : Crépuscule
7063016	Elite : Couronne du destin
7064001	Elite : Aepyor Buick
7064002	Elite : Anguille Épineuse Gluante
7064003	Elite : Labriso Tyran
7064004	Elite : Petit Démonyos Evadé
7064005	Elite : Homme des Neiges Puissant
7064006	Elite : Glacial Briseur d'Âme
7064007	Elite : Feu Follet Incandescent
7064008	Elite : Archisis Perfide
7064009	Elite : Tortyus Obscure Agile
7064010	Elite : Jeune Démonyos Enragé
7064011	???: ?????? ??
7065001	Elite : Aepyor Imposant
7065002	Elite : Furieuse Anguille Épineuse
7065003	Elite : Démonyos Evadé Nerveux
7065004	Elite : Démonyos Evadé Imposant
7065005	Elite : Homme des Neiges Abominable
7065006	Elite : Effrayant Briseur d'Âme
7065007	Elite : Feu Follet Explosif
7065008	Elite : Archisis Agressif
7065009	Elite : Petite Tortyus Obscure
7065010	Elite : Tortyus Obscure Féroce
7065011	Elite : Démonyos Evadé Dangereux
7066001	Elite : Démonyos Evadé Furieux
7066002	Elite : Briseur d'Âme d'Anatema
7066003	Elite : Archisis Vengeur
7066004	Elite : Edkina Bagarreur
7066005	Elite : Tortyus Obscure Fainéante
7066006	Elite : Démonyos Evadé Cruel
7067001	Elite : Démonyos Evadé Guerrier
7067002	Elite : Amphibien Ranger
7067003	Elite : Archisis Destructeur
7067004	Elite : Edkina Guerrier
7067005	Elite : Tortyus Obscure Sénile
7067006	Elite : Démonyos Evadé Menaçant
7068001	Elite : Démonyos Enragé Berserker
7068002	Elite : Amphibien Bagarreur
7068003	Elite : Salamandre-Vipère Junior
7068004	Elite : Edkina Berserker
7068005	Elite : Tortyus Obscure Cornue
7069001	Elite : Démonyos Enragé Dément
7069002	Elite : Guerrier Amphibien
7069003	Elite : Edkina Vengeur
7069004	Elite : Edkina Tyran
7069005	Elite : Tortyus Obscure Pétrifiée
7070001	Elite : Démonyos Enragé Tyran
7070002	Elite : Amphibien Vengeur
7070003	Elite : Bataillon Agile
7070004	Elite : Salamandre-Vipère Halo
7070005	Elite : Salamandre-Vipère Illusion
7070006	Elite : Salamandre-Vipère Spectre
7070007	Elite : Tortyus Obscure Enorme
7070008	Elite : Craniata
7070009	Elite : Nouveau Né Craken
7071001	Elite : Amphibien Berserker
7071002	Elite : Bataillon Féroce
7071003	Elite : Salamandre-Vipère Irréelle
7071004	Elite : Salamandre-Vipère Leurre
7071005	Elite : Salamandre-Vipère Fantôme
7072001	Elite : Amphibien Tyran
7072002	Elite : Bataillon Outrageant
7072003	Elite : Salamandre-Vipère Rêve
7072004	Elite : Fée Brûlante
7072005	Elite : Bébé Craken
7073001	Elite : Grossier Talon
7073002	Elite : Salamandre-Vipère Astrale
7073003	Elite : Salamandre-Vipère Mirage
7073004	???: ??????
7074001	Elite : Talon Junior
7074002	Elite : Fée Embrasée
7074003	Elite : Guerrier Salamandrex
7074004	Elite : Djinn du Vent Bleu
7075001	Elite : Sombre Talon
7075002	Elite : Seigneur Orc Vengeur
7075003	Elite : Mousticos Incisif Junior
7075004	Elite : Fée Ignescente
7075005	Elite : Berserker Salamandrex
7075006	Elite : Djinn du Vent Jaune
7075007	Elite : Esprit Gémissant
7076001	Elite : Yeux-Vitreux Visqueux
7076002	Elite : Seigneur Orc Dirigeant
7076003	Elite : Mousticos Incisif Hâtif
7076004	Elite : Tyran Salamandrex
7076005	Elite : Djinn Supérieur
7077001	Elite : Yeux-Vitreux Gluant
7077002	Elite : Seigneur Orc Tacticien
7077003	Elite : Mousticos Incisif Féroce
7077004	Elite : Œil-Broyeur Affamé
7077005	Elite : Djinn du Vent Jaune Serein
7077010	Elite : Ombre Maudite
7078001	Elite : Yeux-Vitreux Taurus
7078002	Elite : Talon Ranger
7078003	Elite : Seigneur Orc Taurus
7078004	Elite : Anatema Vénéneux Furieux
7078005	Elite : Œil-Broyeur Vorace
7079001	Elite : Panthère a Crinière Grise
7079002	Elite : Talon Bagarreur
7079003	Elite : Seigneur Orc Tyran
7079004	Champion : Cube
7079005	Elite : Anatema Rageur Venimeux
7079006	Elite : Œil-Broyeur Sylvestre Glouton
7079007	Elite : Œil-Broyeur Carnivore
7079008	???: ? ?? ??
7080001	Elite : Panthère a Crinière Argenté
7080002	Elite : Guerrier Talon
7080003	Elite : Berserker Talon
7080004	Champion : Meta-cube
7080005	Elite : Anatema Rageur Terrifiant
7080006	Elite : Œil-Broyeur Sylvestre Agressif
7080007	Elite : Grossier Pantheros
7081001	Elite : Panthère Crinière de Lune
7081002	Elite : Destructeur Talon
7081003	Champion : Neo-Cube
7081004	Elite : Œil-Broyeur Sylvestre Insatiable
7081005	Elite : Pantheros Furieux
7082001	Elite : Tyran Talon
7082002	Elite : Honnéamise Constricteur
7082003	Elite : Célebès Ranger
7082004	Elite : Pantheros Tyran
7082005	???: ?? ??
7083001	Elite : Honnéamise Destructeur
7083002	Elite : Célebès Bagarreur
7083003	Elite : Grossière Vampire
7084001	Elite : Honnéamise d'Anatema
7084002	Elite : Célebès Guerrier
7084003	Elite : Œil-Broyeur Sylvestre Berserker
7084004	Elite : Vampire Furieuse
7084005	???: ?????
7085001	Elite : Œil-Broyeur Sylvestre Destructeur
7085002	Elite : Petit Enragé
7085003	Elite : Centaure Combattant
7085004	Elite : Petit Wyverne Emeraude
7086001	Elite : Célebès Berserker
7086002	Elite : Œil-Broyeur Glacial Carnassier
7086003	Elite : Centaure Belliqueux
7086004	Elite : Wyverne Emeraude Agile
7087001	Elite : Célebès Destructeur
7087002	Elite : Œil-Broyeur Glacial Féroce
7087003	Elite : Centaure Brutal
7087004	???: ?????
7087005	Elite : Wyverne Emeraude Furtif
7088001	Elite : Célebès Tyran
7088002	Elite : Yéti Primitif Agressif
7088003	Elite : Chérubin Ranger
7088004	Elite : Violente Pluie-Furieuse
7089001	Elite : Yéti Primitif Violent
7089002	Elite : Chérubin Bagarreur
7089003	Elite : Wyverne Emeraude Féroce
7090001	Elite : Yéti Primitif Brutal
7090002	Elite : Chérubin Guerrier
7090003	Elite : Âme Sombre Chaotique
7090004	Elite : Wyverne Emeraude Cruel
7090005	Elite : Albinobasil Cristal Bleu
7090006	Elite : Hynobleechi Ecaillé
7090007	Elite : Hynobleechi Petits Pieds
7090008	Elite : Meowy
7091001	Elite : Yéti Primitif Enragé
7091002	Elite : Âme Sombre Maudite
7091003	Elite : Petite Grenouille Cristal
7091004	Elite : Mau Egyptien Duveteux
7091005	Elite : Mau Egyptien Duveteux
7091006	Elite : Mau Egyptien Duveteux
7092001	Elite : Âme Sombre Imposante
7092002	Elite : Albinobasil Cristal Rouge
7092003	Elite : Larviton
7092004	Elite : Larviton
7092005	Elite : Larviton
7093001	Elite : Chérubin Berserker
7093002	Elite : Bataillon Errant
7093003	Elite : Larviton
7093004	Elite : Larviton
7093005	Elite : Larviton
7094001	Elite : Chérubin Destructeur
7094002	Elite : Tafari Emeraude Junior
7094003	Elite : Grenouille de Cristal Agile
7094004	Elite : Larviton Affamé
7094005	Elite : Hynobleechi Dents de Scie
7094006	Elite : Mau Egyptien Errant
7095001	Elite : Chérubin Tyran
7095003	Elite : Wyverne Emeraude
7095004	Elite : Wyverne de Cristal Tintante
7095005	Elite : Larviton Affamé
7095006	Elite : Hynobleechi Dents de Scie
7095007	Elite : Mau Egyptien Errant
7095008	Elite : Meowy Petites Pattes
7096001	Elite : Centaure Destructeur
7096002	Elite : Pluie-Furieuse Berserker
7096003	Elite : Grenouille de Cristal Féroce
7096004	Elite : Petit Ecaillizard
7096005	Elite : Mau Egyptien Taché
7097001	Elite : Centaure Constricteur
7097002	Elite : Wyverne Emeraude Taurus
7097003	Elite : Albinobasil Améthyste
7097004	Elite : Larviton Agressif
7097005	Elite : Mau Egyptien Taché
7098001	Elite : Cherubin d'Anatema
7098002	Elite : Wyverne Emeraude Mutant
7098003	Elite : Bataillon Larmoyant
7098004	Elite : Larviton Agressif
7098005	Elite : Mau Egyptien Percant
7099001	Elite : Chérubin Terrifiant
7099002	Elite : Wyverne Emeraude Ultime
7099003	Elite : Grenouille de Cristal Irrité
7099004	Elite : Larviton Hostile
7099005	Elite : Mau Egyptien Percant
7100001	Elite : Chérubin Anéantisseur
7100002	???: ??
7100003	Elite : Grenouille de Cristal Irrité
7100004	Elite : Grenouille de Cristal Toxique
7100005	Elite : Ecailles Fragiles
7100006	Elite : Mau Egyptien Tacheté
7100007	Elite : Mau Egyptien Tacheté
7100008	Elite : Affreuse-Ecailles Pointues
7101001	Elite : Dragon Rouge Gardien
7102001	Elite : Œil Rouge du Désert
7103001	Elite : Enfant du Crépuscule
7104001	Elite : Marcheur de Sang Résistant
7105001	Elite : Princesse Chantevent
7106001	Elite : Shandia Impie
7107001	Elite : Shandia Envahisseur
7108001	Elite : Shandia Œil-Cruel Protecteur
7109001	Elite : Shadia Protecteur Immortel
7110001	Elite : Héros de Maitrise
7111001	Elite : Prédateur Pattes de Velour
7112001	Elite : Ouvrier de Marduka
7113001	Elite : Travailleur de Marduka
7114001	Elite : Dévoreur d'Acier
7115001	Elite : Devin Félidé
7116001	Elite : Prédateur Pattes de Velour
7117001	Elite : Ouvrier de Marduka
7118001	Elite : Travailleur de Marduka
7119001	Elite : Dévoreur d'Acier
7120001	Elite : Organisme Epineux
7121001	Elite : Travailleur de Marduka Brun
7122001	Elite : Brute Marduka
7123001	Elite : Craken Horrifié
7124001	Elite : Ancien Décrépi
7125001	Elite : Chantevent Infernale
7126001	Elite : Travailleur de Marduka Brun
7127001	Elite : Brute Marduka
7128001	Elite : Craken Horrifié
7129001	Elite : Ancien Décrépi
7130001	Elite : Piranha Volant Doré
7131001	Elite : Rampant Amphibien
7132001	Elite : Ouvrier de Marduka Gris
7133001	Elite : Homme-Reptile Affamé
7134001	Elite : Salamandre Vicieuse
7135001	Elite : Devin Marduka
7136001	Elite : Rampant Amphibien
7137001	Elite : Ouvrier de Marduka Gris
7138001	Elite : Homme-Reptile Affamé
7139001	Elite : Salamandre Vicieuse
7140001	Elite : Ent Desséché
7141001	Elite : Découpeur Sinistre
7142001	Elite : Brute Marduka
7143001	Elite : Abomination Sinistre
7144001	Elite : Ent Assoiffé
7145001	Elite : Devin Félidé Gris
7146001	Elite : Découpeur Sinistre
7147001	Elite : Brute Marduka
7148001	Elite : Abomination Sinistre
7149001	Elite : Ent Assoiffé
7150001	Elite : Chef de Marduka
8000001	Pierre Sacrée
8000002	Pierre Sacrée
8000003	Pierre Sacrée
8000004	Pierre Sacrée
8000005	Roc Changeant ~ Sanctuaire de Palmir
8000006	Sanctuaire des Dragons 
8000007	Pierre Sacrée 
8000008	Pierre Sacrée 
8000009	Pierre Sacrée
8000010	Pierre Sacrée
8000011	Pierre Sacrée
8000012	Pierre Sacrée
8000013	Pierre Sacrée
8000014	Pierre Sacrée
8000015	Pierre Sacrée
8000016	Pierre Sacrée
8000017	Pierre Sacrée
8045001	Gardien de Ruine
8045002	Gardien de Ruine
8050001	Gardien de Ruine
8050002	Gardien de Ruine
8065001	Gardien des Mines
8065002	Gardien des Mines
8070001	Gardien des Mines
8070002	Gardien des Mines
8085001	Gardien de la Vallée
8085002	Gardien de la Vallée
8090001	Gardien de la Vallée
8090002	Gardien de la Vallée
8105001	Gardien des Ruines
8105002	Gardien des Ruines
8110001	Gardien des Ruines
8110002	Gardien des Ruines
8135001	Gardien des Dragons Blancs
8135002	Gardien des Dragons Blancs
8140001	Gardien des Dragons Blancs 
8140002	Gardien des Dragons Blancs 
8155001	Gardien de la Griffe-Noire
8155002	Gardien de la Griffe-Noire
8160001	Gardien de la Griffe-Noire 
8160002	Gardien de la Griffe-Noire 
8175001	Gardien Brise-Dune
8175002	Gardien Brise-Dune
8180001	Gardien Brise-Dune 
8180002	Gardien Brise-Dune 
8200001	Gardien de l'Œil Doré
8200002	Gardien de l'Œil Doré
8200003	Gardien de l'Œil Doré
8200004	Gardien de l'Œil Doré
9000001	Cœur du Donjon
9030001	Fauve de Pierre Egaré
9030002	Tortue du Crépuscule
9030003	Tortue Nébuleuse
9031001	Monument Faucon Agile
9031002	Monument Faucon Silencieux
9031003	Tortue du Crépuscule
9031004	Tortue Nébuleuse
9032001	Félin des Sables Solitaire
9032002	Pinceur Lumineux
9032003	Petit Pinceur Albinos
9032004	Agile Pinceur Albinos
9032005	Volatile au Plumage Rouge
9033001	Fauve de Pierre Solitaire
9033002	Fauve de Pierre Solitaire
9033003	Monument Faucon Violent
9033004	Volatile au Plumage Rouge
9033005	Volatile au Bec de Pierre
9033006	Volatile à Serres de Pierre
9033007	Volatile Sourcils Blancs
9034001	Petit Pinceur
9034002	Monument Faucon Fissuré
9034003	Monument Faucon Violent
9034004	Fauve de Pierre Agile
9034005	Volatile Plumes de Pierre
9034006	Volatile au Bec de Pierre
9034007	Statue de Tortue Grise
9034008	Statue de Tortue Evoluée
9035001	Monument Faucon Bruyant
9035002	Monument Faucon Fissuré
9035003	Monument Faucon Petit Bec
9035004	Monument Faucon Criard
9035005	Fauve de Pierre Agile
9035006	Volatile Plumes de Pierre
9035007	Volatile au Bec de Rouge
9035008	Féroce Pinceur Albinos
9035009	Statue de Tortue Evoluée
9035010	Statue de Tortue Silence
9035011	Pinceur Albinos Berserker
9036001	Monument Faucon Gros Bec
9036002	Fauve de Pierre Errant
9036003	Pinceur aux Dents Dorées
9036004	Félin des Sables Véloce
9036005	Pinceur Ecailles Dorées
9036006	Volatile au Bec de Rouge
9036007	Pinceur Albinos Furieux
9036008	Volatile au Bec Pointu
9036009	Statue de Tortue Furieuse
9036010	Furieuse Statue de Volatile
9037001	Fauve de Pierre Errant
9037002	Fauve de Pierre Rugissant
9037003	Félin des Sables Véloce
9037004	Pinceur Ecailles Dorées
9037005	Fauve de Pierre Sauvage
9037006	Fauve de Pierre Sauvage
9037007	Statue de Tortue Marbré
9037008	Volatile au Long Bec
9037009	Pinceur Albinos Arrogant
9037010	Volatile à Longues Ailes
9037011	Volatile au Bec Pointu
9037012	Pinceur Albinos Furieux
9037013	Statue Volatile Violent
9037014	Tranquilla
9037015	Keroro
9038001	Pinceur Silencieux
9038002	Pinceur Ecailles Pointues
9038003	Pinceur Dents Pointues
9038004	Fauve de Pierre Sauvage
9038005	Fauve de Pierre Sauvage
9038006	Félin des Sables Carnivore
9038007	Volatile au Long Bec
9038008	Statue de Tortue Mortelle
9038009	Volatile à Longues Ailes
9038010	Statue de Tortue Fuyante
9038011	Statue de Tortue Fuyante
9038012	Statue Volatile Violent
9038013	Statue de Volatile sans Âme
9038014	Vieille Statue de Volatile
9038015	Garde Brutal
9039001	Monument Faucon Agile
9039002	Monument Faucon Hurlant
9039003	Fauve de Pierre Farouche
9039004	Pinceur Aveugle
9039005	Monument Faucon Fragile
9039006	Monument Faucon Siffleur
9039007	Félin des Sables Affamé
9039008	Statue de Volatile Errante
9039009	Statue de Volatile Rouge
9039010	Statue de Tortue Néfaste
9039011	Statue de Volatile Maudit
9039012	Pinceur Albinos Fuyant
9039013	Statue de Tortue en Ruine
9039014	Vieille Statue de Volatile
9039015	Leader Brutal
9040001	Fauve de Pierre Farouche
9040002	Fauve de Pierre Furieux
9040003	Félin des Sables Affamé
9040004	Fauve de Pierre Farouche
9040005	Monument Faucon Siffleur
9040006	Félin des Sables Vorace
9040007	Pinceur Ecailles Brillante
9040008	Bruyante Tortue d'Argile
9040009	Volatile à Longue Queue
9040010	Volatile à Longue Rouge
9040011	Statue de Tortue Néfaste
9040012	Statue de Volatile Maudite
9040013	Statue de Tortue Maudite
9040014	Albinruke à Petites Ailes
9040015	Statue de Tortue en Ruine
9040016	Ange Statufié Déchu
9040017	Odium Affamé
9040018	Oforia
9041001	Monument Faucon Craquelé
9041002	Félin des Sables Tueur
9041003	Fauve de Pierre Bestial
9041004	Félin des Sables Carnassier
9041005	Fauve de Pierre Bestial
9041006	Pinceur Ecailles Brillante
9041007	Agile Grenouille d'Argile
9041008	Pinceur des Vents Arides
9041009	Statue de Volatile Invoqué
9041010	Statue de Volatile Sacrifié
9041011	Statue de Volatile Maudit
9041012	Vieille Statue de Volatile
9041013	Albinruke Ecailles Pointues
9041014	Albinruke Empoisonné
9041015	Albinruke des Sables
9041016	Ancienne Statue de Garde
9041017	Grenouille de Boue Toxique
9042001	Monument Faucon Rebelle
9042002	Pinceur du Vent des Sables
9042003	Félin des Sables Meurtrier
9042004	Fauve de Pierre Enragé
9042005	Petite Grenouille d'Argile
9042006	Agile Grenouille d'Argile
9042007	Pinceur des Vents Arides
9042008	Statue de Volatile Invoqué
9042009	Statue de Volatile Sacrifié
9042010	Statue de Volatile Maudit
9042011	Vieille Statue de Volatile
9042012	Albinruke Intoxiqué
9042013	Ange Statufié Réprouvé
9042014	Yeux de Faucon Egaré
9042015	Faucon Déchu Silencieux
9042016	Ange Statufié Hostile
9042017	Faucon Déchu Junior
9043001	Fauve de Pierre Sanguinaire
9043002	Monument Faucon Féroce
9043003	Petite Grenouille d'Argile
9043004	Pinceur aux Ecailles de Pierre
9043005	Violente Grenouille d'Argile
9043006	Statue de Volatile Sacrifié
9043007	Statue de Volatile Sacrifié
9043008	Ange Statufié Malveillant
9043009	Ange Statufié Malveillant
9043010	Albinruke de Pierre
9043011	Albinruke du Désert
9043012	Ozz à Ecailles d'Argent
9043013	Petit Faucon Déchu
9043014	Faucon Déchu Silencieux
9043015	Ancienne Statue Vengeuse
9043016	Odium Puant
9043017	Anatema de Lune Furieux
9044001	Fauve de Pierre Féroce
9044002	Pinceur aux Ailes Dorées
9044003	Pinceur aux Ailes Dorées
9044004	Pinceur à Ecailles de Pierre
9044005	Pinceur à Ecailles de Cristal
9044006	Petits Yeux de Faucon
9044007	Yeux de Faucon de l'Oubli
9044008	Ange Statufié Maudit
9044009	Ange Statufié Maudit
9044010	Yeux de Faucon Ailes Noire
9044011	Ozz à Ecailles d'Argent
9044012	Ozz à Ecailles
9044013	Ozz à Ecailles d'Argent
9044014	Petit Faucon Déchu
9044015	Ozz à Ecailles Humides
9044016	Ange Statufié Maudit
9044017	Grenouille de Boue Brune
9044018	Anatema de Lune Sournois
9045001	Silencieuse Grenouille d'Argile
9045002	Féroce Grenouille d'Argile
9045003	Pinceur à Ecailles de Cristal
9045004	Petits Yeux de Faucon
9045005	Yeux de Faucon de l'Oubli
9045006	Ange Statufié Destructeur
9045007	Ange Statufié Corrupteur
9045008	Albinruke aux Yeux Rouges
9045009	Faucon Déchu Egaré
9045010	Ozz à Ecailles
9045011	Ange Statufié Corrupteur
9045012	Ange Statufié Corrupteur
9045013	Faucon Déchu en Furie
9045014	Ange Statufié Destructeur
9045015	Anatema de Lune Violent
9045016	Angra Junior Gardien
9046001	Pinceur aux Ailes Dorées
9046002	Yeux de Faucon Becqueteur
9046003	Yeux de Faucon Buick
9046004	Ange Statufié Vengeur
9046005	Ange Statufié Ravageur
9046006	Faucon Déchu Egaré
9046007	Yeux de Faucon de l'Oubli
9046008	Ange Statufié Exterminateur
9046009	Ozz Sanglant
9046010	Faucon Déchu en Furie
9046011	Ozz Haleine Empoisonnée
9046012	Araignée de Lune Solitaire
9046013	Anatema de Lune Brutal
9046014	Araignée de Lune Solitaire
9046015	Anatema de Lune Brutal
9046016	Anatema de Lune Violent
9046017	Anatema de Lune Violent
9046018	Dirtorian
9046019	Dlay Warts
9047001	Yeux de Faucon Buick
9047002	Yeux de Faucon Larmoyant
9047003	Grand Yeux de Faucon
9047004	Faucon Déchu de l'Oubli
9047005	Faucon Déchu Becqueteur
9047006	Ozz Sanglant
9047007	Grand Faucon Déchu
9047008	Ozz Haleine Empoisonnée
9047009	Araignée de Lune Nuisible
9047010	Araignée de Lune Néfaste
9047011	Grenouillarde Tacheté
9047012	Grenouillarde Bariolé
9047013	Araignée de Lune Néfaste
9047014	Araignée de Lune Affamée
9047015	Anatema de Lune Perfide
9048001	Yeux de Faucon en Furie
9048002	Grand Yeux de Faucon
9048003	Faucon Déchu Becqueteur
9048004	Yeux de Faucon Buick
9048005	Grand Faucon Déchu
9048006	Grenouille Brillante
9048007	Grenouillarde Féroce
9048008	Araignée de Lune Carnivore
9048009	Araignée de Lune Vorace
9048010	Odium Répugnant
9048011	Odium Immonde
9048012	Anatema de Lune Cruel
9048013	Anatema de Lune Cruel
9048014	Araignée de Lune Carnassière
9048015	Anatema de Lune Belliqueux
9048016	Anatema de Lune Belliqueux
9048017	Angra Junior Ranger
